id,segment,label
114,"我覺得吃藥是不是在讓自己延續這根本不想再活的人生，然後因為就診紀錄活了也一輩子不能保險，我沒小孩沒家庭又沒錢活到老不是更累嗎？",1
115,不知道以上的情況是否算是恐懼症？,1
116,我就知道我有幽閉恐懼症..,1
117,當時的我覺得自己可能有精神上的疾病,1
118,之前在國外時有一陣子也不時出現自殺或想撞牆的念頭，,1
119,"也做了好幾個憂鬱症與躁鬱症的測驗 看到每個結果都幾乎是最高分",1
120,自己有些症況都符合社交焦慮症,1
121,最近瞭解到自己可能有強迫症後,1
122,剛剛查了一下舊文發現還蠻類似ADHD的..,1
123,症狀大約是憂鬱 自殘 情緒不穩,1
124,我google相關症狀後覺得自己已經是焦慮症,1
125,我才了解到什麼叫社交恐懼症這個詞,1
126,第一次看到ADHD的介紹，覺得自己應該是。,1
127,"會感覺胸口有什麼堵住了，然後在房間裡爆哭，也會輕輕抓捏自己來試圖分擔情緒。",1
128,加上自己觀察我覺滴我憂鬱正挺嚴重滴,1
129,我覺得好像憂鬱症該有的情況我都不少,1
130,想到醫院診斷自己是否有憂鬱症的念頭......,1
131,心理的焦慮遠超越了小孩到來的喜悅,1
132,患有輕度憂鬱症 輕度還重度我個人不知道,1
133,我也會嚴重焦慮無法睡眠,1
134,最近我又精神狀況不太好,1
135,我這樣算是恐慌症嗎?,1
136,焦慮症似乎與我情況最符合,1
137,"我不知道我這樣算不算有病，剛剛去做憂鬱症自我檢測分數是37",1
138,現在心裡也可以接受憂鬱症的可能了,1
139,我覺得我已經得了憂鬱症了,1
140,基隆哪間醫院或診所有在醫治心理病的？,1
141,最近才覺得像是BPD傾向,1
142,心中還會有理性的聲音問自己是不是憂鬱症了,1
143,經常有自殺想法,1
144,最近瞭解到自己可能有強迫症後,1
145,我的強迫症現象自己感覺有越來越嚴重,1
24,藥吃了一大堆 (也拿來od了無數次),0
33,這次也想把藥一次吞一堆,0
58,我是一個慣性OD的患者,0
42,一直一直被ED困擾著,0
137,不然我真的要od了,0
165,是不是對的、 合乎時宜的 還好至少目前為止沒有後悔,0
166,真的覺得累 很累很累 打從心底的疲倦,0
166,對於這段關係和所有一切 什麼期待 什麼的什麼都一丁點沒有剩下,0
166,什麼都不想要         可以不要再傳訊息來嗎,0
167,除了人資 主管和老闆 不會有人知道你的資歷,0
167,我也懶得說自己有過什麼 來到新的地方就是重新累積,0
167,加油啦 嗚嗚嗚嗚 早上上班前背 結束後,0
167,老闆等在門口 問我星期六晚上的緊急事件後續,0
167,唉唉唉 完全沒有想到老闆會來找我 只顧著說處理過程和結果,0
167,也沒時間想怎麼說對自己有利 至少目前主管是肯定我的,0
168,坐在自己的空間 被業務推銷買套書 他的話術漏洞百出,0
168,再說我只會買我想看的書 其他一律沒興趣,0
168,說什麼星加坡賣900 他們只賣400多,0
168,我沒興趣的東西10元都是浪費 本來要唸書都沒唸到了,0
168,他講完介紹之後 我說我目前不想買書 他就說有試閱版本,0
168,我說那個我也不想買 他就摸摸鼻子離開了,0
168,我曾經試圖打斷他 說我不想買 他還是很堅持要講完,0
168,根本浪費我時間 我想跟他打聽 是哪個智障放他進來的,0
168,他卻說不能透露誰有買 就很智障的理由,0
168,根本無法相信 隨便 這種都離我遠一點,0
168,煩死了 浪費我的寶貴小偷時間    ,0
169,華人健康網 記者張世傑台北報導 2013年3月20日,0
169,1233 春天是躁鬱症好發季節， 因此在古時候有所謂桃花癲的說法。,0
169,且容易有復發傾向， 造成認知與社會職業功能逐步退化，,0
169,建議患者家屬應該給予患者適當支持， 幫助患者養成服藥習慣，,0
169,以免舊病復發或病況惡化。  大林慈濟醫院身心醫學科陳廣鵬醫師表示，,0
169,曾經發生過親人死亡、 離婚、 感情失落，,0
169,以及失業等生活重大創傷， 而其它發病原因則是長期累積的慢性壓力，,0
169,或缺少社會支援等。  1位54歲的林姓婦人，,0
169,丈夫因車禍驟逝， 原本一直垂頭喪氣、,0
169,沉默寡言陷於憂鬱的狀態中 ， 但之後突然精神煥發，,0
169,還打扮得光鮮亮麗， 而且侃侃而談， 情緒由憂鬱逆轉為急躁，,0
169,直到服藥持續治療2周後， 症狀緩解才恢復平靜的情緒與合宜的言行。,0
169,精力旺盛、 性需要增加， 睡眠的需要量減少、,0
169,好講話、 易怒、 注意力分散不易集中，,0
169,過動症、 酒精濫用及其它物質濫用、 強迫症、,0
169,而且無症狀期的長度通常會隨著年齡的增長而減短。,0
169,要注意患者因情緒過度高亢而可能失控的行為。,0
169,3. 支持：在患者發作後恢復正常時，,0
169,要給予其正面情緒的支持， 特別是不要對患者在發作期間的表現予以苛責，,0
169,要體諒他們生病的痛苦與無奈， 以免造成其自信心的受挫。,0
169,4. 服藥：平時症狀未發作、 情緒正常時，,0
169,親友應設法使患者養成良好的服藥習慣以預防再發。,0
169,5. 減壓：減少患者的壓力及給予適當的情緒支持，,0
169,並持續給予關心。  資料來源 //.,0
170,圖書館有一本書叫 中國明視氣功 我有練,0
170,每天練八次 每次練約15分鐘 每次練完,0
170,眼睛都會分泌淚水 但是近視要減輕 很困難,0
170,所以還是要少玩手機 可以查查看圖書館,0
170,中國明視氣功 如果圖書館沒有 可以用買的,0
170,我買一百多元而已 可是還是要少玩手機,0
171,飼主剛領養可能沒惡意 但幼貓像難民那樣全是肋骨,0
171,還只餵一天需要熱量的一半 我看到都難過,0
171,網路資訊那麼發達 瘦成這樣常識也知道不是以控制熱量為優先吧,0
171,不知道講什麼。  就算知道不是惡意還是心裡忍不住很生氣,0
172,得罕病快三年了 從一開始積極尋求治療,0
172,到現在家人都在勸我與他共存 這個病死不了大概也醫不好了，,0
172,每天折磨我 只有睡著的時候感受不到痛苦，,0
172,所以變的很愛睡覺 我要怎麼跟這個病共存，,0
172,你們不了解我的痛苦， 才能輕易說出要我帶著病活下去這種話,0
172,為了它我已經拋下所有的夢想跟理想， 只希望能夠有足夠的力氣工作養活自己,0
172,如果能夠有健康的身體， 我可以什麼都不要,0
173,一個星期了 這一個禮拜都沒有跟她聯絡,0
173,好想知道他過得好不好 還是會默默地看他的,0
173,看看有沒有新的男生出現 看看有關於我的文章有沒有被刪掉,0
174,為什麼要讓我身邊的人也這樣 我希望他們可以快樂的過日子,0
174,不要像我一樣痛苦 明明是個好人 為何非得要這樣對待他。,0
174,心情真的很糟 好想抱著他哭 很心疼。,0
175,之前在日間病房的時候， 職能治療師因為我想考身特，,0
175,幫我找了很多歷屆試題， 誰知道我 後來一雷，,0
175,被抓去住院做電療， 就全部忘記了。 ,0
175,不僅忘記我讀過的內容， 甚至連我做過題目都不知道，,0
175,是我最近整理房間才發現的。  最近聽聞老師生孩子了，,0
175,回診時遇到老師的職代， 心裡有種複雜的感覺，,0
175,一個人是可以代 替的嗎？ 就算只有職務，,0
175,他也不再是老師了， 更何況這些剪不斷理還亂的種種牽絆。,0
175,老師， 你是好人， 我謹以一位受過你幫助的病友身份，,0
175,望你以及所有你愛的人幸福， 如此 ，,0
176,想_的大家 有聽過死亡體驗嗎？  就是幫你辦,0
176,別式 家人說話. .  然後你躺在棺材裡等等,0
176,//. . ///123434 之前好像兩廳院有辦過,0
176,大家會想參加嗎. . . . . .,0
176,感覺也很需要勇氣 這好像可以完成_的慾望,0
177,暗黑不朽上線後整個被罵爆， 看著一代經典殞落讓人不勝唏噓。,0
177,現在想想， 老遊戲加上個Ｍ後好像普遍評價都不是很好，,0
177,印象中只有天地劫的評價還算可以， 但整體聲量似乎也挺差的。,0
177,不知道大家有沒有哪些遊戲寧願它就這樣爛在土裡，,0
178,好懶 又三天沒洗澡了 今天去拜拜 跟菩薩講了些話,0
178,希望能保佑我 感覺暢銷針退了？  禮拜一看看可不可以去看醫生吧,0
179,太早出門 晚上要去聽演唱會 太早出門,0
179,剛吃完中餐超無聊 回家也不是 去哪也不對,0
179,剛剛手摸辣椒 又碰眼睛 辣啊 好熱 天氣又很濕,0
180,這幾天的心思都繫在一個人身上 有點可怕,0
180,再度體驗到了站在懸崖的感覺 只是我的不安感,0
180,可以讓自己先意識到 而不是焦急著想抓住某人,0
180,成長 值得鼓勵 或許這樣可以在再相處個幾天,0
180,希望囉 祝大家都不要當悲劇女主角 不要哭哭,0
181,想到自己逃難式的離職經驗 跳上飛機 等到飛機開始衝刺,0
181,機長開始廣播 才真正覺得自己自由了 一切焦慮不安才真正的放下,0
181,結束了一百多天的折磨 那個出差也想著跳海自殺的日子,0
181,我也很認份的過了三年兢兢業業的日子 在上一間公司很認真的獲得好評滿滿,0
181,結果現在自己又落入這團泥淖中 前兩次沒有走完聘期離職,0
181,都有在教學醫院的醫生 開給我的診斷證明書,0
181,現在大概很難再請哪個醫生開給我 雖然也不是不可能,0
181,但是覺得孤單：（ 醫生沒有錯 他很清楚的點出這份工作的不適切,0
181,但是他現在在診所也無法開什麼證明書了,0
182,但治療方式卻不一樣 所以必須要分  另外,0
182,但是會覺得全身充滿活力 整個人也會變得比較有自信,0
182,臨床特徵是話多且快 思緒也會比較跳耀,0
182,性史比較旺盛 而且會有本能性的購物慾望,0
182,其他地方我不清楚 在成大醫院精神科的病人很少復發住院,0
182,大概跟我們有盪鞦韆團體有關 衛教的比較好,0
182,病人醫囑遵從度比較高吧  八卦喔…我懷疑艾成是雙極性不是單極性,0
182,其實是有藥物可以讓他好好休息的 在這邊呼籲如果身邊有,0
182,我們不敢說很厲害可以萬事通 但開個藥讓病人好好休息,0
183,我只擔心我那一份 爸爸最近越來越晚回家,0
183,雖然看起來是在進修夜間部 但很多人也是到最後一刻才發現,0
183,介入或被介入婚姻 老爸老媽幸不幸福 那也不甘我的事,0
183,我只擔心我那一分被不知名的弟弟妹妹分走,0
183,可能我電影看太多 但我也不是太在意他的活,0
183,只在意他的死 他的活不要傷害我就夠了,0
183,其他都不想知道也不想管 哪天得知他的死訊,0
183,我應該會內心狂喜不已 如果我哭了 也是喜極而泣的,0
183,看似不孝 但那些陳年語言 肢體和精神的暴力,0
183,也該給點補償吧 前幾個星期才被講 你他媽的真的很髒,0
183,但我只是沒蓋杯蓋而已 我的這些扭曲並不是我樂意長成這樣的,0
183,誰不希望一個有家可回的幸福人生 今天工作真的是有夠悶的,0
183,為這種垃圾及掰長官做事 真是晦氣的事,0
183,至少能燃起一些考試的意志吧 加油 為自己的人生努力,0
183,那些髒東西都是你前進的動力     ,0
184,晚上忽然想起你離世那天的狀況，  情緒掉了下去，,0
184,我不認為是病症，  而是無法彌補及挽回的痛楚和自責。,0
184,然後又想起七月離世的白貓，  那時我以為可以和你們一起走，,0
184,反而沒有那麼大的悲傷，  可是不想活著，,0
184,卻死不了. . . . .  我把貓的照片放上臉書，,0
184,你的照片我考慮很多次，  還是決定尊重你，,0
184,沒放上臉書， 你一直不喜歡拍照，  手機裡只有少數幾張是你自己要拍，,0
184,又同意我留下來的。  對不起， 沒有照顧好你們，,0
184,請你們原諒我，  謝謝你們陪伴我， 我愛你們。,0
184,在另一個世界好好的照顧彼此。  對不起，,0
185,本魯要去看醫生， 但是想請整天， 又覺得有一個半天明明就沒事情，,0
185,但是只去半天效率感覺也不怎樣， 大家看醫生通常會請整天還半天啊?,0
186,要請朋友吃飯  但是希望預算是一個人五、,0
186,六千起跳， 破萬也沒關係  燒肉(我知道有些店是點和牛可以有),0
186,火鍋  或是法式料理 日式料理  都可以,0
186,不知道有什麼餐廳是有符合的  網路上好像查不太到,0
187,這個天氣 以前在前公司都會想睡覺 甚至真的趴下來睡,0
187,現在真的當主管反而不敢 嗚嗚 好想睡覺啊,0
188,服了藥， 但刻意不服安眠藥，  想試試看是否就睡不著。,0
188,如果我當時果斷辭職就好了，  也許不會有那麼多後續，,0
188,也許不會有憾事發生。  我不害怕外在了，,0
188,相反的， 早點了結也好。  把畫作上傳，,0
188,還被憎惡我的人按讚時， 我就確定了，,0
188,逼自己連續兩天出門也是， 本來想繼續的，,0
188,但真的累了。  因緣聚集就會有結果了。,0
188,好多多年未見或未說話的人一起關心， ,0
188,用淡淡的明褒暗貶說著， 不同的人卻用相同的話語，,0
188,想做什麼、 想說什麼都無所謂，  但沒必要浪費彼此時間，,0
188,假作關心，  願意對錯誤， 明確向對方指出的人，,0
188,反而更加珍貴。  原本不是廣交善緣的類型，,0
188,更是對方不主動找我說話，  我也難主動找話題的人(雖然去年之後有變，,0
188,因為難忍悲痛)，  但我知道以前向誰說了哪些話語，,0
188,我猜得到是他們在曾經的言論上，  加油添醋，,0
188,互通有無， 然後同仇敵愾. . . .,0
188,失去或遭受的， 是過往的積累。  我確實也有說錯、,0
188,做錯之處。  因緣會找上門來， 只要懺悔心接受一切就好，,0
188,就想這原本就是我該承受的就好。  外在的世界崩解了，,0
188,我心中的某一個部份也早就崩壞了，  就消了此業，,0
189,看醫生都是開藥 但身為家人深知吃藥雖然有效，,0
189,卻不是長久之計 於是一直在估狗看有沒有其他的非藥物療法,0
189,除了比較常見的團體治療外， 還搜尋到一個較特別的療法叫療法,0
189,中文翻成經顱微電流刺激療法， 是透過微電流來調和大腦的神經傳導物質,0
189,在美國已經推行了230年， 但在台灣好像還滿新的?,0
189,由於是希望對家人有幫助， 所以特別研究了一下這個療法,0
189,(中文資料真的很少， 大多是用英文查到),0
189,焦慮 2. 許多研究實驗顯示效果優於藥物,0
189,3. 可居家使用 目前家人用了約一個多月後發現情緒真的有改善,0
189,以前都只能睡2小時， 現在可以睡到4小時且持續進步中,0
189,回診時醫師也表示藥量可以減少 身為家人的我真的很開心,0
189,希望她可以完全康復， 不用再吃藥 看到她目前的使用狀況還滿推薦的,0
189,不知道有沒有版友也試過此療法呢? 可以一起討論~,0
190,離開了他 謝謝20天的日子 我不會祝福你,0
190,我沒寬宏大量 該說幸好我沒深陷嗎？ ,0
191,去海邊了 有空就會想去 想解鎖不同地方的海,0
191,可是 沒有變好 還是想到 還是墜落 還是撐不住,0
191,想太多真的很煩 希望變成一個感受不到情緒的人,0
191,希望所有不好的記憶都消失 這部電影太長,0
191,什麼時候結局 //. . /8.  //.,0
192,因為不喜歡和別人談自己的事， 遲遲沒有找一個固定的心理師，,0
192,試過好幾個也都沒什麼好 感。  最近決定要認真諮商，,0
192,開始找諮商師。 我原先的諮商師2500，,0
192,醫師推薦的3000， 本人是醫 生兼心理師的4000。,0
192,所以想問問大家有沒有更貴的八卦（？ ,0
192,醫生的諮商真的好貴， 錢花不下去啊啊啊。,0
193,疼你 無限制的疼愛你 在我能力範圍內,0
193,能做到何時 我也不明白 沒有想法 沒有任何利益關係,0
193,習慣性的疼你 即使我在前一陣子崩解了,0
193,還是能夠不帶任何情緒的 疼你 上輩子就是姐弟吧,0
194,最近做這個覺得有用 減低了一些煩躁 先看這個,0
194,//. /68 再跟著這個 //. /_116,0
194,其實一般人少了運動 少了聚會 少了美酒美食,0
194,不想靠外力努力的人罷了  加油 加油加油,0
195,究竟是脾氣火爆 沒有耐心 還是這不是正緣？,0
195,日久見人心啊 眼睛好酸 寫了擬答想請教授幫我看,0
196,剛剛去臨櫃 行員好漂亮 而且人蠻好的感覺,0
196,好冷好冷 想念南部的太陽 應該下個年度就會回南部工作了,0
197,用了三個月下船， 因為一個表情符號又上船了.,0
197,. . . . .  對自己很無言，,0
197,但也喜歡這樣坦率的自己。  喜歡就是喜歡吧，,0
197,強迫自己不喜歡也不容易。 反正心裡有ㄧ個人，,0
197,自然住不下別人， 就繼 續喜歡下去，,0
197,到不喜歡為止吧。  喜歡現在坦然勇敢的自己。,0
197,開始上健身房了。  很想跟他說：我要努力瘦下來，,0
197,才可以跑快一點， 追到你。  //.,0
198,差 狀態不太好 天氣變超冷， 九度西，,0
198,遠方的煙火聲， 又是什麼在慶祝，  耶誕節活動吧。,0
198,寒冷，  又是不洗澡的時節。  水腫問題嚴重，,0
199,今年我與男友結婚 有一個穩定的工作 老公對我很好很愛我,0
199,雖然婆婆沒有很喜歡我 但是我們沒有住在一起,0
199,也都還好 但是今天老公看電視看到睡著,0
199,我對他發脾氣 他覺得很委屈 因為他不是故意他只是很累,0
199,然而 我突然發現我不僅不貼心 而且我覺得我就是造成他那麼累的元兇,0
199,想到爸爸過世前告訴我不要讓他太累 我因為生病,0
199,一直讓他照顧我 身為病友 看了很多文章,0
199,也知道照顧者真的很累 我就是那個讓愛的人很累的原因,0
199,想著想我就哭了 我覺得我很沒用 我只會造成別人困擾,0
199,腦袋閃過一些想法 要是我離開他 他會不會比較輕鬆,0
199,而我離開他 我可以放心離職 不需要想著未來,0
199,不需要想著他的家人還有小孩 我一個人想去哪就去哪,0
199,我應該會非常孤單吧 可能撐不久就會走了,0
199,但是不會讓我愛的人那麼辛苦 我可能很自私吧,0
199,只是偶爾就會這樣想 幻想自己可以拋下一切,0
200,11點多睡著 4點爬起來 不知道等一下會不會想睡,0
201,下午回去拿藥的時候 我很信任的醫生跟我說她要離開了,0
201,她會把整理好給下個醫生 當下還呆呆的跟醫生說好沒問題醫生掰掰,0
201,我是那種後知後覺的人 回家躺在床上的時候越想越不對,0
201,相較前一位醫生只是單純回診拿藥 每次我有問題的時候她給我更多的安定感,0
201,我的狀況也變得比較穩定 想著想著發現自己又掉下去了,0
201,因為安定感要走了 本來是正常的一天 其實我有點不知道怎麼辦,0
201,要提早回診跟她討論一下 還是就等下個醫生來,0
201,幾個題外話 今天一看到醫師的眼睛覺得她好累,0
201,想寫張小卡片說聲謝謝不知道可不可以 最後謝謝那些照顧我們情緒的人,0
202,今晚我想來點雞排要切不要辣 白天吃很多東西,0
202,走路走了一個小時 希望明天體重不會上升,0
202,也好想吃傳統飯糰 油條根本是靈魂  ,0
203,腸胃炎蠻久了 看了三個醫生 吃四次成藥,0
203,都無法停拉肚子 有時候變少 但是可能下一次去廁所,0
203,炸勒.  想做胃鏡 好像要捅鼻子（怕怕）,0
203,但是好像真的該做胃鏡了（聽說跟大腸鏡一起很高，,0
204,吃小史也睡不好 讚安諾又吃太快太多 一天六顆,0
205,之前有整理一些粉專給別人， 突然想到也可以發到板上。,0
205,適合狀況不佳難以閱讀書籍(較系統化的資訊來源)，,0
205,但還是想加減吸收心理相關知識的人。 ,0
205,開始前先來一些小小說明： 1. 創傷為主，,0
205,憂鬱、 諮商的主題為輔， 都是正規醫療觀點(撰文者具醫師、,0
205,諮商師或社工等 專業身份)， 若有誤歡迎告知，,0
205,我再修文更正 2. 因為是粉專， 難免會夾雜課程、,0
205,演講等訊息 3. 看了覺得沒有有興趣的也沒關係，,0
205,希望是在不造成壓力的情況下輕鬆閱讀 4.,0
205,若閱讀過程引起任何不適， 一定要停下來休息或尋求專業資源協助,0
205,5. 如不知如何挑選， 個人比較推薦前三個粉專，,0
205,分享偏實務面， 且課程演講等其他訊息不多,0
205,以下有簡短介紹， 可能有點主觀， 還是看各位的喜好與需求。,0
205,1. 創傷、 發展與療癒 //. .,0
205,// 由兩位心理諮商師經營， 聚焦在創傷相關議題,0
205,2. 李政洋身心診所/包子居家護理所,0
205,//. . // 除了醫生本人， 還會其他諮商師/心理師的文章,0
205,開始了解創傷概念就是看到這位醫生的文，,0
205,雖然從他這得到不少啟發， 但覺得他的寫文風格,0
205,像自己的心得或筆記， 感覺稍微難懂一點,0
205,診所的網站有把過的文章分類， 想找特定主題較好找,0
205,//. . / 3. 台灣身體經驗整合教育協會,0
205,//. . /2/ 身體經驗整合是治療創傷的其中一種療法。,0
205,常分享如何自我調節、 安定內在的方法,0
205,4. 台灣眼動減敏與歷程更新治療學會,0
205,//. . // 是治療創傷的其中一種療法。,0
205,有一些心得分享， 但有較多課程、 講座資訊,0
205,5. 華人創傷知情推廣團隊 //. .,0
205,// 看了看不知從何介紹起(_) 跟創傷有關但感覺資訊比較雜,0
205,6. 香港解離症關注協會 //. .,0
205,// 有提到創傷跟解離的概念， 但比較零碎，,0
205,且多是分享其他人的文章 7. 小鬱亂入,0
205,//. . // 大概是最知名的憂鬱症科普網站，,0
205,官網如下： //. / 8. 跨越憂鬱,0
205,//. /34 主要針對憂鬱症陪伴者,0
205,9. 點亮心燈諮商中心 //. . //,0
205,文章取向較多元， 但也有課程或營運相關訊息，,0
205,有時會有心理資源的介紹 官網的文章分享中有收錄文章,0
205,//. . /6 10.  來諮商 //.,0
205,. /. / 主要是諮商、 心理議題,0
206,放榜倒數38天 每天無所事事 真的很痛苦,0
206,晚上唸個統計學好了 加油 沒有這裡可以發文應該會瘋掉,0
206,我其實也不知道同事在說什麼 敷衍的貼圖,0
206,和重複的文字 應該會被發現     ,0
207,各位水水知道自己幾歲開始自己去看醫生嗎?我看好多醫院的都是情侶一起去喔><，,0
207,阿嬤阿公的就看護或兒女一起， 我都是請我馬麻陪我一起，,0
208,原來是鬼扮仙 正手押香 左手摸奶 嘔嘔嘔嘔嘔嘔嘔,0
208,跟不戴套一樣噁 睡飽了醒來再繼續睡 沖牙機沒電忘記充電,0
208,剛剛刷牙前充了三分鐘 可以用一次 牙齒要健康啊,0
209,先死的一定不是我 看到那麼多案例比我還慘一百倍,0
209,我很有信心 雖然我媽中風病倒超過十年了,0
210,作者  () 看板  標題 [問題],0
210,煩多閃會影響骨質密度嗎 時間   22,0
210,090056 2022 我這兩年測骨質密度,0
210,去年2， 今年2. 1 脊椎細部還有2.,0
210,6 今年37歲， 還沒停經 昨天看腎臟科醫師說這樣很不正常,0
210,跟他說我吃了快兩年2跟30歲後喝咖啡習慣，,0
210,醫師說不可能這麼嚴重 我回家思考， 我吃最久的藥就是煩多閃，,0
210,差不多十年（確切時間不記得） 請問大家煩多閃會造成骨質密度流失嗎？,0
210,我只知道它會影響肝臟 以前都有抽血驗,0
210,正常 現在很慌， 如果真的是這樣， 我也不敢換成,0
210,它也會造成十年後骨鬆， 而且我胃很差吃,0
210,過的都會胃灼熱逆流。  想請教各位的意見,0
211,感覺蠻糟的 世界上在乎你的人不多 但你還是執意要讓他們難過,0
211,嗯就是決定了 雖然很抱歉 是一個沒有意義的決定,0
211,但還是我的決定 像是終於被放下的心事,0
211,醫生說不麻煩本來就是好好壞壞 但我就是沒有想要繼續了,0
211,剛才想請網管把其他的成果刪掉 但想到自己即將不在,0
211,還是留個備份比較好 那一天應該把座位整理乾淨,0
212,跟打仗一樣忙 胖了一公斤 睡前無止境的暴食,0
212,別人的工作沒做好 還要我提醒 啊我怎麼沒有幫你領薪水,0
212,早上表格白忙一場 明天重新跑流程 這週沒有週休二日,0
212,下星期訂的日子就快來了 想到沒有補休完畢的時數,0
212,可惜了 最後一次造成別人的困擾 ：）,0
213,診所打來說今天有空可以處理牙齒 好像要裝三顆牙套,0
213,大失血啊 大概要五萬吧 牙柱也是不便宜,0
213,我已經好好刷牙了啊 刷牙牙間刷牙線沖牙機,0
213,還是逃脫不了蛀到神經的命運 馬的 今天應該會打麻藥抽神經,0
214,那之後 她的心中有溝壑 可是她已經不太說出口,0
214,她喜歡沈默 像旁觀者一樣看這世界喧鬧,0
214,她漸漸沈靜 因為很多事情已經不再重要,0
215,早上吃了大樓的聖誕 中午就沒吃了 反正外面太凍,0
215,剛好不去覓食 應該是假日打了莫德納和流感疫苗的關係,0
215,這次生理期很痛又長 今天感覺是輕躁 不是愉快的那種,0
215,是暴躁的 每過一陣子就會看婚姻版和 ,0
215,真心佩服選擇與人磕磕絆絆的人們 覺得和人配合是一件好痛苦的事情,0
215,真的能匹配的隊友不多 最近一直都在聽新專,0
215,和看她 暴力美學和某種程度上的頹廢很療癒,0
215,我的靈魂裡一定有什麼與生俱來負面的東西,0
