id,segment,label
280,還沒投履歷也還沒面試 一切都是未知 ,0
280,默默的增加兩個粉絲 心理師還有發摟也蠻開心的,0
280,明天要去看醫生 不知道心理衡鑑的結果出來沒,0
281,這兩天睡太少又太忙， 早上起來發現如廁有點痛跟頻尿，,0
281,跟去年第一次尿道炎很像， 但去年超痛！,0
281,之後有吃抗生素一個禮拜， 現在我狂喝水+蔓越莓乾（家裡只有這個），,0
281,我還打了胡蘿蔔汁（應該對尿道炎沒效？,0
281,）， 現在是稍微頻尿， 幾乎不會痛，,0
281,如果好了， 不會不舒服， 還需看醫生嗎?因為不喜歡吃藥，,0
281,但明天放假又怕復發。 看醫生健保不會太貴？,0
281,之前去大樹藥局那藥（假日沒有診所開），,0
281,一個禮拜竟要930！ 嚇到我了。 用手機發表，,0
282,雖然心情怪怪的 但是走一走突然出現的彩虹,0
282,好像讓人覺得有一點點幸運的感覺 祝大家,0
284,考試倒數98天了 最近常常做惡夢 夢到許多現實中的現實,0
284,只有吃思樂康的日子才會有美夢 大家都說南部新公司很操,0
284,但是現實中的現實又有誰能解 自己 和對方高層說好,0
284,沒有立即離開原職的立即性 目前專業各方面頗有好評,0
284,若貴公司還有職缺待約滿再投履歷 對方蠻喜歡我的,0
284,要我結束前都要跟他們保持聯絡    ,0
285,期待那久違的一句好久不見 好喜歡醫生：）,0
285,這些日子彷彿都不孤獨了 移情醫生也好也好,0
285,起碼比情人穩定些（深深相信 昨天尾牙今天拉肚子,0
285,還有一點感冒 晚上的見面其實沒什麼期待,0
285,只有工具人可以帶我出去走走 謝謝上天創造工具人,0
286,早上考完了 上次心理學翻車 這次有猜中一題,0
286,但申論很難說 還有大概兩個小時考剩下的兩科,0
286,加油加油 堅持到交卷的那一刻    ,0
287,等到有一天 我都看懂 我所努力的一切都很荒謬,0
287,而且徒勞無功 我就理解了人生 我們都只是棋子,0
287,能在楚門的世界外看著表演的人 都不是楚門,0
288,作息很亂， 晚上常睡不著， 迷糊睡著卻睡到下午。,0
288,這陣子總是夢見你， 夢中你是活著的，,0
288,卻總是沒有說上話。  是不是我想要儘量不再提起，,0
288,讓你好好安息，  反而壓抑， 結果出現在夢中呢？,0
289,明天要解隔離 一晃眼10月要過去 我還好好的活著,0
289,希望好好唸書 工作順利 生活健康 加油,0
290,諮商結束了 但卻不代表我好了 唉 累累的,0
290,雷雷的 真不知父母把我生下來幹嘛 明天又要上班了,0
291,我會希望， 是有緣分能遇到一個能看見自己特質，,0
291,因為喜歡這份特質， 發自內心願意對我,0
292,早上出門 三個刑警衝到我前面 問我可以幫他們開大門嗎？,0
292,他們有出示證件 然後拿了照片問我認不認識,0
292,我說沒看過 他們問我房東電話 我指著外面的廣告上面就有寫,0
292,我想說是刑事案件 如果有什麼屍體吸毒的,0
292,會很麻煩 還是讓他們進去 就問他們有沒有搜索票,0
292,他們拿給我看之後 我就幫他們開門了 ,0
293,可能生理期的關係， 身體很累， 思考很負面,0
293,今天上陶藝課時， 同學們有聊到工作的話題，,0
293,我今天都沒和同學互動， 因為不敢講現況，,0
293,作品也只做一件 現在又想著求職的問題，,0
293,想去澳洲， 但破英文實在沒有辦法找到什麼非勞力性質的工作，,0
293,走回專業本科， 國考一直考不上， 對法律也不是有極大熱情，,0
293,沒有證照， 我真的抬不起頭 來服務案主，,0
293,況且我只是個進修部畢業的， 怎麼想都覺得爛到極點,0
293,但不工作也不行， 想再唸書， 家裡不支持，,0
293,我自己也沒有底氣、 能力、 毅力打拼，,0
293,做什麼 都不行， 發展停滯， 要努力起來啊啊啊，,0
293,就算沒有任何專長、 專業原來找工作很難，,0
294,在等剪頭髮 剛剛去上廁所 結果衛生紙丟馬桶,0
294,啊他本來就有點塞住了 （沖水的時候才發現,0
295,就是那部電影 剛剛看完了 是真的救活了嗎,0
295,房子又燒掉了嗎 看不懂 在媽媽發病之後,0
295,就好難認清到底哪些是真的 也可能只是我笨而已,0
295,不過醫院的場景還真熟悉 哈哈 他總是會有奇怪的舉動,0
295,讓我覺得莫名的很慌 只要跟清醒的時候有一點點不一樣,0
295,只要一點點 就可以讓我恐慌指數升到最高,0
295,我很討厭這樣 因為陰影散不掉 我也什麼都講不出口,0
295,像個蹲在角落挨情緒打的笨蛋 為什麼我要承受你們的爛婚姻,0
295,是整個電影記最清楚的一句話 是啊 為什麼,0
295,我好像找到一直去上班不排休的原因了 賺錢是一個,0
295,另一個大概就是逃離這個不穩定的地方 因為這些不穩定總有一天會讓我完全爆炸,0
295,等到忍不下去的時候 要開學了 距離上次諮商已經是好幾個月前,0
295,上學期完全沒有去 一直好猶豫要不要去,0
295,要諮商就要犧牲睡眠時間 想睡覺 也許雨一停，,0
295,我還能再見到你，  也許雨該一直下不停。,0
296,這幾天家犬過敏老毛病發作 幫她腳趾頭擦藥,0
296,順便修一下過長的指甲 她生氣起毛跟我低吼,0
296,甩頭就逃跑 實在有點無奈 小小一隻也很有脾氣,0
296,還要跟他好聲好氣道歉秀秀 可愛又可惡,0
296,是捨不得她生病 持續心情悶悶的 週末昏睡很久,0
297,昨天看了新竹大火那則新聞 心情很悲痛,0
297,但卻又重複看 晚上看的韓劇演到生離死別,0
297,睡前想到過世的阿婆大哭 剛又不小心看到大火的新聞，,0
297,想到一下失去這麼多親人就好痛心 現在整個被悲痛情緒籠罩,0
297,假日本來該好好休息的， 但卻有一點發作的感覺,0
298,已經很久沒有吃藥了， 自行停藥9個月,0
298,現在ㄧ切又重頭來過， 回到原點 重新吃藥變的很想睡，,0
298,整天昏昏沈沈的 停藥復發真的很慘 請問重新吃藥想睡正常嗎？,0
299,教出兩個不會讀書也沒成就的小孩 真是辛苦你們了,0
299,講得外面的世界就是薪水低、 白做工 那是你們的世界,0
299,因為你們只能接觸到那樣層級的人 你們就是那種層級的人還看不清,0
299,不然以為從小菁英教育的受薪階級的家庭怎麼養得起小孩？,0
299,龍生龍 鳳生鳳 老鼠的小孩會打洞 拜託不要讓後代繼承這種沒格調又賺不多的公司好嗎？,0
300,最近都一個禮拜洗一次澡 太累了 我每天都在摧殘著自己,0
301,如果病人可以配合. . . 那為何要防護人力、,0
301,"為何要約束= =。 很多書本的概念都太執著在""個人""上，",0
301,會忘了其實病房是一個封閉性的環境， ,0
301,"""病人們""是一個團體， 我們在執行處置、",0
301,會談或是衛教時， 常會認為我們是在對一個病人講，,0
301,其實. . . 旁邊的病人都在看著。,0
301,以你提到的暴力約束為例， 在執行隔離約束有兩個概念,0
301,1. 減少傷害   2. 行為治療，,0
301,在啟動程序前， 我們自己要有概念， 這次為何要執行處置，,0
