id,segment,label
453,希望不要是纖維肌痛 痛起來真的沒什麼耐心,0
453,脾氣很差 加上最近諾羅 一直跑廁所 所幸今天終於停了（拉肚子的部分）,0
454,今天又昏睡到下午五點多， 中午有醒吃了一點東西，,0
454,然後又累到起不來. . . .  我覺得這樣漫無目標，,0
454,一直昏睡反而好累，  試著詢問同事，,0
454,若回去幫他們的忙或觀摩，  是否可以？,0
454,目前倒是有回覆可以，  只是我不知道自己做不做得到.,0
455,如題， 有人遇過上次看診時， 醫生像天使般看診，,0
455,溫柔體貼， 細心照顧你， 結果下次回診時，,0
455,突然變了一個人， 醫生態度變得很差、,0
455,還會嘲笑病人、 罵髒話的嗎？ 我明明對醫生的態度都一直很客氣呀…而且也才過了一個星期而已，,0
455,怎麼醫生突然對我這樣， 而且連護理師的態度也越來越差，,0
455,甚至會在看診時發出聲響， 跟醫生對話，,0
456,這個六月好漫長 剛剛看了和他的對話紀錄,0
456,天啊分開一個月都不到 卻像過了幾世紀,0
457,跟朋友聊起後疫情的轉變 他說調整了工作跟生活重心,0
457,我說自己變得更不喜歡社交和外出 在餐廳用餐的美食跟輕鬆氛圍,0
457,曾經對我是很大的動力 但自從疫情以來,0
457,人群聚集帶來的不安全跟擔憂感 良好的氛圍這點便不復存在,0
457,過去朋友相約 有時間的話我多半會出於人情和情誼赴約,0
457,現在 如果不是打從心底真心喜歡的朋友,0
457,會有點抗拒/找理由推拒 覺得麻煩 覺得要互相配合好辛苦(何必這麼累,0
457,只有很喜歡的朋友才覺得值得/覺得想碰面相聚,0
457,.  朋友比較外向覺得好像不太好 我卻覺得非常舒服輕鬆,0
457,(當然相應的代價可能是工作上比較缺乏人脈,0
457,不過. . .  相比起來我還是寧願人際上的麻煩不便越少越好),0
457,或許就是像很多人說的那樣 疫情讓人重新檢視自己,0
457,捨棄掉那些似乎應該如此的不必要 誠實面對人事物對自己的價值,0
458,回家住了幾天 更確定要回南部生活 不是家更適合居住,0
458,而是住家裡真的好省 再忍忍個幾年 老人家葛屁之後,0
458,心理上的壓力也不那麼大了 也會提早跟公司說這件事,0
458,說不定老闆也已經知道了 我有跟大嘴巴同事說過,0
458,食物也還是喜歡南部的口感 希望一切順利進行,0
459,在沙發上用電腦 貓咪窩在旁邊睡得超熟還做夢,0
459,鬍鬚扭來扭去 我偷偷慢慢站起來去倒飲料,0
459,貓貓居然沒有醒 (整個心裡大撒花舉臂歡呼),0
459,這麼膽小警覺的貓 從來到現在 只要一點點點點風吹草動都會馬上醒來,0
459,(連只是慢動作伸手拿遙控器也是) 從來沒有一次例外,0
459,這次居然睡死了好感動 奴才一邊躡手躡腳在家裡走來走去,0
459,一邊覺得自己真的好奴啊 哈哈哈哈哈哈哈哈,0
460,明明小時後身體健康像隻牛一樣， 國小國中是運動員，,0
460,身體骨架比一般女生來的大， 看起來應該就是一副健康樣。,0
460,沒想到， 不知從何時開始， 身體變的不是很好，,0
460,國三時周圍天氣如果太冷太熱， 我都會肚子痛、,0
460,拉肚子； 高三開始會經痛， 高中住宿有一次還痛到打電話回家跟老爸哭=.,0
460,=， 然後開始會有經常頭痛的現象出現，,0
460,時時都在這裡痛或哪裡不舒服， 直到現在出社會已經一年了，,0
460,經痛、 頭痛、 肚子痛， 這三個痛痛還是常在我身邊繞。,0
460,每個月我都會請一次病假， 像今天也是請假在家上吐下瀉，,0
460,剛剛還一不小心的拉在小褲褲上(唉~)，,0
460,心情開始不好， 沒有一個老闆會想花錢請一個常請假的員工吧?打到這裡，,0
461,早上， 起床， 開始演戲， 上班， 十分入戲，,0
461,但我眼神本就是空洞， 我全身散發不想待在這,0
461,個小盒子的氣息， 下班很快走， 應該早被標籤。,0
461,最近跟旁人說想換當專櫃門市人員， 被說你習慣朝九晚五的生活，,0
461,去服務業輪班會很累。  可能我就是厭倦辦公室生活。,0
461,而且百貨櫃還會一直調各個不同的百貨公司上班，,0
461,這蠻頭大 的。  以前家人是抱著什麼心情工作的？,0
461,聽他說跑外面等待時就是一直抽煙一天五六包，,0
461,唉他 真的好辛苦。 家人一直叫我以後要孝順順便說老了要養他們。,0
461,其實我都會的， 我存錢 是為了你們。,0
462,表達自己的想法 或者是實踐自己的想法,0
462,我也覺得怪怪的 但這次因為朋友說 沒什麼好說的直接放生,0
462,我就真的有點覺得可惜卻立馬放手 沒有真的等到發生什麼才罵自己智障,0
462,也不需要等到醫生說什麼 腦中盤旋著離職台詞,0
462,雖然下定決心要離職已一個月 但潛台詞卻一直沒有定下來,0
462,剛剛在 寫下要跟老闆說的話 不像上次的委屈卻落得自己滿身腥,0
463,現在在漢生西路一家身心科診所看診， ,0
463,覺得醫師每次我看診都不到三分鐘，  就只顧著趕快開藥，,0
463,如果穩定還好反正就拿藥，  最近失業心情很差，,0
463,跟醫師說也是漠不關心，  直接回我說藥一樣嗎？,0
463,我說一樣，  然後就叫我出去等了， ,0
463,有沒有板橋附近會關心病人的醫生？  ,0
464,我恨你們 我恨你們 我恨你們 我恨你們,0
465,生活過得舒心愜意的， 我稱他們為好人。,0
465,日子過得悲愴悽慘的， 則稱為壞人。 ,0
465,為什麼我一輩子都得當壞人？ 想過得幸福只剩下惡役轉生了嗎？,0
466,幫去年的自己擦屁股 一堆文案還堆在桌上,0
466,今天只打算做1/3 分三天做完 嗚嗚嗚好多啊,0
467,今天考了四科 簡直馬拉松 寫到已經不知道在寫什麼了,0
467,雖然下筆前都有擬大綱 明天還有三科 加油加油,0
467,這已經不是會不會寫了 是耐力戰拉鋸戰,0
468,今天躺在床上， 半夢半醒間，  好像聽到你的聲音，,0
468,你和媽媽交談的聲音，  然後又閃過很多以前的相處畫面，,0
468,都是讓我覺得可以處理得更好的過去， ,0
468,但我當時卻和你不和， 總是在爭吵或責備你.,0
468,. . . .  然後醒來， 不停的說著對不起，,0
468,請原諒我， 謝謝你， 我愛你。  好痛苦，,0
468,有時好想離開這個人世，  好想你和貓咪，,0
469,夜晚睡不著， 白天卻昏睡到下午四五點，,0
469,有時連飯都沒吃， 只覺得好累，  醒來一下，,0
469,又繼續矇頭睡，  而晚上沒有睡意， 長夜更難度過，,0
470,心靈透支之下，  還要照顧孩子的情緒，,0
470,我都不知道禮拜六那天我怎麼活過來的：,0
470,九個精神正常的小孩， 趁我的班造反，,0
470,一個患有思覺失調的發飆，  再加上一個和媽媽外出回來後，,0
470,爆哭著說想媽媽的小六女生。  沒想過小六的孩子還會哭想媽媽，,0
470,著實讓我傻眼，  陪她哭了一兩小時，,0
470,我也超想跟著哭，  但還是耐著性子跟她說想哭就好好哭出來沒關係、,0
