id,segment,label
364,但我討厭小孩， 還是認命。  唉以後就要去掃別人家的墓了，,0
364,我從小到大幾乎沒掃過墓的。 這樣的假期還是喜歡在家悠,0
364,悠哉哉的度過。 我不適合這個社會體制。,0
365,心情不好也沒有傷害自己 讚 //. .,0
365,/5836.  平溪餅店的狗勾 尾巴有做造型,0
365,只好明天要面對現實 去運動吧    ,0
366,外面太陽很大 心中有很多不安 恐懼 不知道該怎麼說,0
366,最近體重破百了 明明都有控制    ,0
367,父親離開已經9年了 在世的時候他臥床很久很久，,0
367,終於離苦得樂了 父親離開後， 哥哥也因為跟母親處不來,0
367,去過他想要的日子了 而因為那是我的親生母親，,0
367,加上父親一直最在意母親 我總認為我有義務要做到父親的心願、,0
367,孝順的女兒 一次跟母親大吵後， 她離開家了,0
367,這一離開就是沒再回來過， 中間我們有見一、,0
367,兩次面， 聯絡幾次 我常在想， 一定是我很糟糕。,0
367,所以身邊的親人都紛紛離開我 叔叔建議我可以去報失蹤,0
367,舅舅那裡覺得母親想回來自然會回來 而我.,0
368,每次電腦跑出紫色勾勾 總會讓人覺得開心,0
368,腦內的快樂物質分泌旺盛 謝謝你讀我的不快樂和哀傷,0
368,謝謝你讀我的生活日常 謝謝你讀我現實中的現實,0
368,有些隱晦有些苦澀 也有甜蜜和瘋狂 每一次都是一種治療,0
368,你說那些事又不是出生就存在的 會好的,0
369,雨太多了， 冬天怎麼還沒過去呢？  有點驚慌，,0
369,度過了平靜的一段時間後， 都忘記了有長週末這事了，,0
369,還有將要到來的超級長 假期， 差點以為真的可以擁有這樣平靜安穩的每一天了，,0
369,在我又再度剪斷所有的線只剩下 他之後，,0
369,這樣恰到好處的提醒著我， 不能太鬆懈，,0
369,不要忘記初衷。  加了一大堆群組， 看著隨時好幾百的未讀，,0
369,有時候覺得更焦慮了， 有時候又感到安心，,0
370,//. . /1.  //. . /.,0
370,天氣很差 報名的時候 完全忘記天氣這個變項,0
371,想說平板傷眼睛 買個電子閱讀器 我發現拿錢買了垃圾,0
371,也不想退了 當作買了教訓 用過對其他電子產品,0
372,告解 我不是什麼好人，  從來就不是，,0
372,我脾氣很壞， 是個非常兇的人，  忍受不了遲到這件事，,0
372,會非常火大，  我也受不了太笨的人，,0
372,會很沒有耐心，  我不善良， 我不是那麼聖母可以無條件接受，,0
372,我也爽約好幾次， 明明說好的卻臨時反悔，,0
372,我不是太溫柔， 甚至有點暴躁（好吧是很暴躁），,0
372,我甚至很不負責任， 任性擺爛兩手一攤丟給別人，,0
372,我從來就不是一個像表面上看到的那樣好，,0
372,我有自己的壞、 脾氣、 暴躁、 情緒化、,0
372,幼稚、 愚蠢 ，  我叛逆、 攻擊性強、,0
372,孤僻、 不合群、  我常常不開心， 控制欲很強，,0
372,我會逃避， 我有嚴重拖延症，  我滿嘴髒話，,0
372,超愛罵幹、 她媽的或王八蛋，  還有很愛挖鼻孔及打噴嚏不遮嘴巴，,0
373,放在一起 外包裝也沒寫 我就一起帶走了,0
373,感覺是故意的吧 竟然放在一起賣 超不喜歡青蘋果的,0
374,說不上是習慣還是喜歡 我一直回顧生活,0
374,被背叛了 被傷害了 承受忽略、 貶低,0
374,當然也有好事 生病的這三個星期（物理）,0
374,室友都有陪我就醫 畢竟跑了兩三家大醫院和好多診所,0
374,真的病得很重很慘無法入睡 可是被忽視自己的感受,0
375,跟他家的姊弟都長得很像 感覺是偷生的,0
375,但也太誇張了吧 如果是有親戚關係的話,0
375,早就在節目說出來了 但沒有就不是 但那也是別人的事,0
376,又想走了 什麼時候要離職呢 又在心裡想著,0
376,總之 今天情緒又往下掉了 從早上醒來的那一刻,0
376,心情便很差 上班時非常低落 猶如行屍走肉,0
376,辛苦地撐過了在公司的九小時 我好想離開那裡,0
376,我哪裡也不想去了 並不是這個地方不好,0
376,而是這地方好不好已經跟我沒關係了 我沒有任何力氣面對一切人事物,0
377,台灣人民工作辛苦  都想要本業之外能開創副業,0
377,協槓一番  請問近年來做什麼副業容易成功機會高？,0
377,",  ?  開飲料店?  炒房?  海外代購?",0
377,或是有什麼加盟店比較容易成功呢？  ,0
378,//. / 下大雨 好冷 想登出的念頭又來了,0
378,穩定的幾個禮拜都被打亂       14,0
379,常想到很多事 下定決心要分手 確定自己的窘境,0
379,甚至要中途下車不回診 倒也不是負面否定,0
379,而是自己也有難以獨處的時候 那是猖狂卻也迷茫,0
380,"大寶一歲以前爺爺奶奶很常在家,  此時的大寶很好顧很可愛,",0
380,"但大寶學會走路以後很好動又黏人,  一定要有人陪玩,",0
380,"無法自己玩,  常常去盧爺爺奶奶陪玩,",0
380,"或出去逛街,  爺爺奶奶嘴巴上說：小孩黏人很正常,",0
380,"還有誰誰誰家親戚的小孩更黏。  但他們身體倒挺誠實的,",0
380,"越來越少住家裡,  都跑去另一個家住。",0
380,"不然就是白天在家,  晚上見大寶回來就逃之夭夭。",0
380,"現在二寶來了, 他們也不愛回來,  其實也沒要爺爺奶奶顧多久",0
380,"只希望下班有人能幫忙顧個半小時就好,",0
380,"讓我們夫妻洗澡+洗奶瓶+吃飯。   雖然顧小孩是自己的事,",0
380,"自己的作業自己寫,  爺爺奶奶也沒有義務幫忙顧孫子,",0
380,但他們嚇到都不敢住家裡真的有點扯. .,0
381,我沒有什麼辦法可以面對現實 明明知道這種性格怎麼可能被喜歡,0
381,我現在身體不好然後學經歷也差別人一大截,0
381,完全不知道為什麼會這樣 好希望一切都可以重來,0
382,昨晚搭車回家手機沒電 想起一些過去的事,0
382,我還在等待不會忽然落淚的那天。  .,0
382,. .  貓咪超愛坐身上 一吃飽就眼巴巴等著座位(?)就位,0
382,邊嚕貓邊工作好幸福 . . .  只要跟台灣人討論深入一點的議題,0
382,就每每常覺得 天啊 難怪我要搬家 邏輯亂七八糟,0
382,根本沒有一致的立場 講得再如何的論述都只是用來服務想要的結論,0
382,完全經不起一致性檢視 只要從不同角度切入,0
382,就開始繞圈 / 改變標準 / 改變立論,0
382,套負面形容 / 情緒道德操縱 / 講一堆不相關的個人私領域批評,0
382,自己要選言論自由作為立論 就拜託不要一被指出問題點,0
382,就開始扯包容寬容 比腦子有水更糟的就是有水還不自知,0
382,哪個種族歧視種族清洗的不是真心覺得有色人種跟白人就是不一樣,0
382,真心覺得不一樣 這種教科書等級的自打臉腦殘立論也講得出來,0
383,因為不敢看牙醫， 平常倒是真的早晚乖乖刷牙剔牙，,0
383,所以到現在還沒滿嘴爛光， 不過我看應該也快了.,0
383,. . . . 牙痛不敢看牙， 心理壓力真的很大，,0
